time 	 RH 	 LH 
000.348	48.0015	51.9985	
000.410	47.8317	52.1683	
000.470	47.6891	52.3109	
000.534	47.6891	52.3109	
000.598	48.5741	51.4259	
000.662	49.3098	50.6902	
000.722	49.9625	50.0375	
000.786	50.5516	49.4484	
000.846	51.1234	48.8766	
000.910	51.7164	48.2836	
000.970	52.1951	47.8049	
001.035	52.7086	47.2914	
001.098	52.9479	47.0521	
001.162	53.1523	46.8477	
001.222	53.5500	46.4500	
001.286	54.0321	45.9679	
001.347	54.5283	45.4717	
001.410	55.0052	44.9948	
001.470	55.4845	44.5155	
001.534	55.5149	44.4851	
001.598	55.5149	44.4851	
001.662	55.5149	44.4851	
001.723	55.5149	44.4851	
001.786	55.8145	44.1855	
001.846	56.3996	43.6004	
001.914	56.9865	43.0135	
001.970	57.5603	42.4397	
002.034	57.9673	42.0327	
002.098	58.3344	41.6656	
002.162	58.6219	41.3781	
002.222	58.6905	41.3095	
002.286	58.6405	41.3595	
002.347	58.7135	41.2865	
002.414	58.7487	41.2513	
002.471	58.8106	41.1894	
002.534	58.9162	41.0838	
002.598	59.0155	40.9845	
002.662	59.0952	40.9048	
002.723	58.9025	41.0975	
002.786	57.8679	42.1321	
002.846	56.5321	43.4679	
002.914	55.2936	44.7064	
002.970	54.1424	45.8576	
003.035	53.1297	46.8703	
003.098	52.2526	47.7474	
003.162	51.4372	48.5628	
003.222	50.6804	49.3197	
003.286	50.0210	49.9790	
003.347	49.1839	50.8161	
003.414	48.2996	51.7004	
003.471	47.3124	52.6876	
003.534	46.6054	53.3946	
003.598	46.0934	53.9066	
003.662	45.5431	54.4569	
003.722	45.2631	54.7369	
003.786	45.1922	54.8078	
003.847	45.9086	54.0914	
003.914	46.5304	53.4696	
003.971	47.0750	52.9250	
004.035	47.5921	52.4079	
004.098	48.1421	51.8579	
004.163	48.7803	51.2197	
004.222	49.3016	50.6984	
004.286	49.7707	50.2293	
004.347	50.2197	49.7803	
004.415	50.6709	49.3291	
004.470	51.1206	48.8794	
004.535	51.3819	48.6181	
004.598	51.6255	48.3745	
004.662	51.8454	48.1546	
004.722	51.8454	48.1546	
004.786	51.8454	48.1546	
004.846	50.7379	49.2621	
004.914	49.6788	50.3212	
004.971	48.6645	51.3355	
005.034	47.6728	52.3272	
005.098	46.7128	53.2872	
005.162	45.7135	54.2865	
005.222	44.8212	55.1788	
7692	 7692	 7692 
7691	 7691	 7691 
000.012	50.6608	49.3392	
000.079	50.6608	49.3392	
000.135	50.6608	49.3392	
000.199	50.6608	49.3392	
000.263	50.6608	49.3392	
000.327	50.6608	49.3392	
000.387	50.6608	49.3392	
000.451	50.6608	49.3392	
000.512	50.6608	49.3392	
000.580	50.6608	49.3392	
000.636	50.6608	49.3392	
000.700	50.6608	49.3392	
000.763	50.6608	49.3392	
000.827	50.6608	49.3392	
000.887	50.6608	49.3392	
000.952	50.6608	49.3392	
001.013	50.6608	49.3392	
001.080	50.6608	49.3392	
001.136	50.6608	49.3392	
001.200	50.6608	49.3392	
001.264	50.3096	49.6904	
001.328	49.8594	50.1406	
001.388	49.4026	50.5974	
001.452	48.8236	51.1764	
001.512	48.2616	51.7384	
001.579	47.8804	52.1196	
001.636	47.5443	52.4557	
001.700	47.0871	52.9129	
001.764	46.5486	53.4514	
001.827	46.0142	53.9858	
001.889	45.4449	54.5551	
001.952	44.8716	55.1284	
7692	 7692	 7692 
7701	 7701	 7701 
000.006	50.4215	49.5786	
000.071	50.7549	49.2451	
000.135	51.0945	48.9055	
000.198	51.4744	48.5256	
000.255	51.8218	48.1782	
000.318	52.1915	47.8085	
000.383	52.6465	47.3535	
000.447	53.1400	46.8600	
000.507	53.6385	46.3615	
000.571	54.0151	45.9850	
000.635	54.3655	45.6345	
000.698	54.6164	45.3836	
000.755	55.2321	44.7679	
000.819	56.1207	43.8793	
000.883	56.6374	43.3626	
000.947	57.1245	42.8755	
001.007	57.3676	42.6324	
001.071	57.5167	42.4833	
001.135	57.5889	42.4112	
001.199	57.7265	42.2735	
001.255	57.8181	42.1819	
001.319	57.8447	42.1553	
001.383	57.8189	42.1811	
001.447	57.8391	42.1609	
001.507	57.8597	42.1403	
001.571	57.8541	42.1459	
001.635	57.8681	42.1319	
001.699	58.0161	41.9839	
001.755	58.0161	41.9839	
001.819	57.1162	42.8838	
001.883	56.3182	43.6818	
001.947	55.7191	44.2809	
002.007	55.1619	44.8381	
002.071	54.4057	45.5943	
002.135	53.5697	46.4303	
