time 	 RH 	 LH 
002.096	39.0601	60.9399	
002.156	37.7965	62.2036	
002.220	36.5913	63.4087	
002.280	35.5219	64.4781	
002.348	34.9802	65.0198	
002.404	34.8110	65.1890	
002.468	35.0764	64.9236	
002.531	35.2327	64.7673	
002.596	35.2989	64.7011	
002.655	35.2934	64.7066	
002.720	35.2679	64.7321	
002.779	34.7842	65.2158	
002.847	34.2795	65.7205	
002.904	33.9735	66.0265	
002.968	33.5740	66.4261	
003.031	33.2445	66.7555	
003.095	32.8675	67.1325	
003.155	32.6362	67.3638	
003.220	32.1903	67.8097	
003.283	31.7055	68.2945	
003.347	31.0464	68.9536	
003.403	30.3750	69.6250	
003.467	29.8109	70.1891	
7692	 7692	 7692 
7701	 7701	 7701 
000.028	51.6926	48.3074	
000.092	53.1602	46.8398	
000.156	54.4366	45.5634	
000.212	55.6653	44.3347	
000.276	56.6296	43.3704	
000.340	57.1632	42.8368	
000.404	57.7423	42.2577	
000.464	58.4576	41.5424	
000.528	59.2742	40.7258	
000.592	59.8968	40.1032	
000.656	60.3100	39.6900	
000.712	60.4515	39.5485	
000.776	60.6032	39.3968	
000.840	61.0684	38.9316	
000.904	61.4469	38.5531	
000.964	61.6009	38.3991	
001.029	61.6202	38.3798	
001.092	62.0794	37.9206	
001.156	62.4567	37.5433	
001.212	62.7286	37.2714	
001.276	63.1374	36.8626	
001.340	63.1145	36.8855	
001.404	63.1145	36.8855	
001.464	63.1145	36.8855	
001.528	62.0937	37.9063	
001.592	60.9982	39.0018	
001.656	59.5617	40.4383	
001.712	57.9110	42.0890	
001.776	55.9598	44.0402	
001.840	53.7893	46.2107	
001.904	51.6083	48.3917	
001.964	49.5257	50.4743	
002.027	47.5223	52.4777	
002.092	45.5432	54.4568	
002.156	43.5699	56.4301	
002.212	41.6594	58.3406	
002.276	39.8271	60.1729	
002.340	38.1524	61.8476	
002.403	36.6693	63.3307	
002.463	35.2372	64.7628	
002.527	33.9931	66.0069	
002.591	32.8932	67.1068	
002.655	31.8588	68.1412	
002.711	31.1474	68.8526	
002.775	30.7837	69.2163	
002.840	30.7214	69.2786	
002.904	30.5356	69.4644	
002.963	30.4576	69.5424	
003.027	30.4559	69.5441	
003.091	30.2800	69.7200	
003.155	30.0311	69.9689	
003.211	29.7420	70.2580	
7703	 7703	 7703 
7701	 7701	 7701 
000.065	50.5998	49.4002	
000.125	51.0805	48.9195	
000.189	50.7307	49.2693	
000.253	50.0651	49.9349	
000.317	49.0159	50.9841	
000.373	47.7621	52.2379	
000.441	46.4782	53.5218	
000.501	45.1230	54.8770	
000.565	43.7856	56.2144	
000.625	42.5300	57.4700	
000.688	41.3240	58.6760	
000.753	40.3721	59.6279	
000.817	39.2989	60.7011	
000.873	38.1882	61.8118	
000.941	36.9343	63.0657	
001.001	35.6515	64.3485	
001.065	34.2672	65.7328	
001.125	32.9498	67.0502	
001.188	31.7523	68.2477	
001.252	30.6873	69.3127	
001.317	29.8149	70.1851	
7703	 7703	 7703 
7691	 7691	 7691 
000.017	47.7775	52.2225	
000.081	45.6936	54.3064	
000.145	43.6779	56.3221	
000.201	41.8271	58.1729	
000.269	40.0559	59.9441	
000.329	38.4963	61.5037	
000.393	37.1764	62.8236	
000.453	35.9519	64.0481	
000.517	34.9330	65.0670	
000.581	34.1165	65.8835	
000.645	33.2182	66.7818	
000.701	32.3381	67.6619	
000.769	31.5042	68.4958	
000.829	30.4265	69.5735	
000.893	29.4181	70.5819	
7692	 7692	 7692 
7701	 7701	 7701 
000.029	47.5017	52.4983	
000.093	45.1280	54.8720	
000.157	42.8733	57.1267	
000.218	40.7316	59.2684	
000.281	38.6970	61.3030	
000.341	36.7639	63.2361	
000.405	34.9281	65.0719	
000.465	33.1848	66.8152	
000.529	31.5293	68.4707	
000.593	29.9608	70.0392	
7703	 7703	 7703 
7701	 7701	 7701 
000.047	47.5258	52.4742	
000.111	45.1691	54.8309	
000.170	42.9326	57.0674	
000.234	40.8049	59.1951	
000.298	38.7851	61.2149	
000.362	36.8637	63.1363	
000.422	35.0392	64.9608	
000.486	33.3079	66.6921	
000.547	31.6721	68.3279	
000.610	30.1180	69.8820	
000.671	28.6530	71.3470	
7703	 7703	 7703 
7691	 7691	 7691 
000.046	48.3797	51.6203	
000.106	46.8579	53.1421	
000.170	45.5341	54.4659	
000.230	44.5367	55.4633	
000.298	43.5438	56.4562	
000.354	42.9746	57.0254	
000.419	42.6602	57.3398	
000.482	42.7309	57.2691	
000.546	43.4652	56.5349	
000.606	44.2532	55.7468	
000.670	45.1582	54.8418	
000.730	45.1582	54.8418	
000.798	45.6731	54.3269	
000.854	45.6731	54.3269	
000.918	46.2091	53.7909	
000.982	46.2091	53.7909	
001.046	46.2091	53.7909	
001.106	46.2091	53.7909	
001.170	46.2091	53.7909	
001.230	46.2091	53.7909	
001.298	46.2091	53.7909	
001.354	46.2091	53.7909	
001.418	46.2091	53.7909	
001.482	46.0484	53.9516	
001.546	46.0484	53.9516	
001.606	46.0484	53.9516	
001.670	46.0484	53.9516	
001.730	46.9603	53.0397	
001.798	48.0649	51.9351	
001.854	49.2399	50.7601	
001.918	50.3872	49.6128	
001.981	51.7200	48.2800	
002.046	53.0329	46.9671	
002.106	54.4062	45.5938	
002.170	55.6763	44.3237	
002.230	57.1842	42.8158	
002.298	58.7878	41.2122	
002.354	60.2815	39.7185	
002.418	61.7282	38.2718	
002.482	63.2646	36.7354	
002.546	64.6424	35.3576	
002.605	66.0034	33.9966	
002.669	67.2013	32.7987	
002.729	68.2774	31.7226	
002.799	69.3562	30.6438	
002.854	70.4466	29.5534	
7693	 7693	 7693 
7691	 7691	 7691 
000.035	51.0410	48.9590	
000.099	52.0407	47.9593	
000.163	52.8743	47.1257	
000.220	53.9632	46.0368	
000.284	55.2159	44.7841	
000.347	56.3946	43.6054	
000.412	57.5057	42.4943	
000.472	58.5043	41.4957	
000.536	59.4192	40.5808	
000.600	60.1812	39.8188	
000.663	61.1594	38.8406	
000.719	62.1121	37.8879	
000.784	63.3341	36.6659	
000.847	64.3535	35.6465	
000.911	64.9985	35.0015	
000.971	65.9435	34.0565	
001.035	66.9290	33.0710	
001.099	67.9338	32.0662	
001.163	68.8967	31.1033	
001.219	69.5896	30.4104	
001.284	70.1773	29.8227	
7693	 7693	 7693 
7701	 7701	 7701 
000.037	47.7123	52.2877	
000.101	45.5427	54.4573	
000.166	43.5036	56.4964	
000.230	41.5582	58.4418	
000.286	39.6891	60.3109	
000.350	37.9684	62.0316	
000.413	36.3477	63.6523	
000.477	34.8616	65.1384	
000.537	33.4932	66.5068	
000.601	32.0893	67.9107	
000.665	30.8505	69.1495	
000.729	29.6897	70.3103	
7703	 7703	 7703 
